Neigung_x, Neigung_y, Temperatur, Zeit
-2.706999999999999962e-01,-6.808999999999999497e-01,2.632000000000000028e+01,5.990400000000000000e+05
-2.706999999999999962e-01,-6.811000000000000387e-01,2.632000000000000028e+01,5.991600000000000000e+05
-2.706000000000000072e-01,-6.810000000000000497e-01,2.630999999999999872e+01,5.992800000000000000e+05
-2.706999999999999962e-01,-6.810000000000000497e-01,2.632000000000000028e+01,5.994000000000000000e+05
-2.705000000000000182e-01,-6.808999999999999497e-01,2.632000000000000028e+01,5.995200000000000000e+05
-2.706000000000000072e-01,-6.810000000000000497e-01,2.630999999999999872e+01,5.996400000000000000e+05
-2.703999999999999737e-01,-6.810000000000000497e-01,2.630999999999999872e+01,5.997600000000000000e+05
-2.702999999999999847e-01,-6.808999999999999497e-01,2.630999999999999872e+01,5.998800000000000000e+05
-2.702999999999999847e-01,-6.810000000000000497e-01,2.630999999999999872e+01,6.000000000000000000e+05
-2.702999999999999847e-01,-6.810000000000000497e-01,2.630999999999999872e+01,6.001200000000000000e+05
-2.700000000000000178e-01,-6.808999999999999497e-01,2.630000000000000071e+01,6.002400000000000000e+05
-2.701999999999999957e-01,-6.811000000000000387e-01,2.630000000000000071e+01,6.003600000000000000e+05
-2.701999999999999957e-01,-6.811000000000000387e-01,2.630999999999999872e+01,6.004800000000000000e+05
-2.701999999999999957e-01,-6.811000000000000387e-01,2.630000000000000071e+01,6.006050000000000000e+05
-2.700000000000000178e-01,-6.812000000000000277e-01,2.630000000000000071e+01,6.007200000000000000e+05
-2.700000000000000178e-01,-6.811000000000000387e-01,2.630000000000000071e+01,6.008400000000000000e+05
-2.698999999999999733e-01,-6.810000000000000497e-01,2.628999999999999915e+01,6.009600000000000000e+05
-2.700000000000000178e-01,-6.812000000000000277e-01,2.630000000000000071e+01,6.010800000000000000e+05
-2.698999999999999733e-01,-6.811000000000000387e-01,2.628999999999999915e+01,6.012050000000000000e+05
-2.697999999999999843e-01,-6.811000000000000387e-01,2.628999999999999915e+01,6.013200000000000000e+05
-2.698999999999999733e-01,-6.811000000000000387e-01,2.628999999999999915e+01,6.014400000000000000e+05
-2.696999999999999953e-01,-6.808999999999999497e-01,2.628999999999999915e+01,6.015600000000000000e+05
-2.697999999999999843e-01,-6.811000000000000387e-01,2.628999999999999915e+01,6.016800000000000000e+05
-2.697999999999999843e-01,-6.811000000000000387e-01,2.628999999999999915e+01,6.018000000000000000e+05
-2.696000000000000063e-01,-6.812000000000000277e-01,2.628999999999999915e+01,6.019200000000000000e+05
-2.696999999999999953e-01,-6.813000000000000167e-01,2.628999999999999915e+01,6.020400000000000000e+05
-2.695000000000000173e-01,-6.814000000000000057e-01,2.628999999999999915e+01,6.021600000000000000e+05
-2.695000000000000173e-01,-6.812000000000000277e-01,2.628000000000000114e+01,6.022800000000000000e+05
-2.695000000000000173e-01,-6.814999999999999947e-01,2.628000000000000114e+01,6.024000000000000000e+05
-2.693999999999999728e-01,-6.812000000000000277e-01,2.628000000000000114e+01,6.025200000000000000e+05
-2.693999999999999728e-01,-6.813000000000000167e-01,2.628000000000000114e+01,6.026400000000000000e+05
-2.691999999999999948e-01,-6.813000000000000167e-01,2.626999999999999957e+01,6.027600000000000000e+05
-2.691999999999999948e-01,-6.813000000000000167e-01,2.628000000000000114e+01,6.028800000000000000e+05
-2.693999999999999728e-01,-6.813000000000000167e-01,2.628000000000000114e+01,6.030000000000000000e+05
-2.691999999999999948e-01,-6.813000000000000167e-01,2.626999999999999957e+01,6.031200000000000000e+05
-2.691999999999999948e-01,-6.814000000000000057e-01,2.628000000000000114e+01,6.032400000000000000e+05
-2.692999999999999838e-01,-6.813000000000000167e-01,2.626999999999999957e+01,6.033600000000000000e+05
-2.691000000000000059e-01,-6.814000000000000057e-01,2.626999999999999957e+01,6.034800000000000000e+05
-2.690000000000000169e-01,-6.813000000000000167e-01,2.626999999999999957e+01,6.036000000000000000e+05
-2.691000000000000059e-01,-6.814000000000000057e-01,2.626999999999999957e+01,6.037200000000000000e+05
-2.690000000000000169e-01,-6.813000000000000167e-01,2.626999999999999957e+01,6.038400000000000000e+05
-2.690000000000000169e-01,-6.814000000000000057e-01,2.626000000000000156e+01,6.039600000000000000e+05
-2.687999999999999834e-01,-6.813000000000000167e-01,2.625000000000000000e+01,6.042100000000000000e+05
-2.688999999999999724e-01,-6.813000000000000167e-01,2.626000000000000156e+01,6.043200000000000000e+05
-2.690000000000000169e-01,-6.813000000000000167e-01,2.626000000000000156e+01,6.044400000000000000e+05
-2.687999999999999834e-01,-6.814000000000000057e-01,2.626999999999999957e+01,6.045600000000000000e+05
-2.688999999999999724e-01,-6.814000000000000057e-01,2.626999999999999957e+01,6.046800000000000000e+05
-2.686999999999999944e-01,-6.814000000000000057e-01,2.626000000000000156e+01,6.048050000000000000e+05
-2.686999999999999944e-01,-6.814999999999999947e-01,2.626000000000000156e+01,6.049200000000000000e+05
-2.686999999999999944e-01,-6.812000000000000277e-01,2.626000000000000156e+01,6.050400000000000000e+05
-2.686999999999999944e-01,-6.814000000000000057e-01,2.625000000000000000e+01,6.051600000000000000e+05
-2.686000000000000054e-01,-6.813000000000000167e-01,2.626000000000000156e+01,6.052800000000000000e+05
-2.686000000000000054e-01,-6.814000000000000057e-01,2.625000000000000000e+01,6.054000000000000000e+05
-2.686000000000000054e-01,-6.814000000000000057e-01,2.626000000000000156e+01,6.055200000000000000e+05
-2.686000000000000054e-01,-6.814999999999999947e-01,2.626000000000000156e+01,6.056400000000000000e+05
-2.686000000000000054e-01,-6.815999999999999837e-01,2.625000000000000000e+01,6.057600000000000000e+05
-2.685000000000000164e-01,-6.814000000000000057e-01,2.625000000000000000e+01,6.058800000000000000e+05
-2.685000000000000164e-01,-6.814999999999999947e-01,2.625000000000000000e+01,6.060000000000000000e+05
-2.686000000000000054e-01,-6.813000000000000167e-01,2.625000000000000000e+01,6.061200000000000000e+05
-2.684000000000000274e-01,-6.814000000000000057e-01,2.625000000000000000e+01,6.062400000000000000e+05
-2.685000000000000164e-01,-6.814000000000000057e-01,2.625000000000000000e+01,6.063600000000000000e+05
-2.685000000000000164e-01,-6.812000000000000277e-01,2.623999999999999844e+01,6.064800000000000000e+05
-2.684000000000000274e-01,-6.814000000000000057e-01,2.625000000000000000e+01,6.066000000000000000e+05
-2.684000000000000274e-01,-6.814999999999999947e-01,2.623999999999999844e+01,6.067200000000000000e+05
-2.684000000000000274e-01,-6.814999999999999947e-01,2.623999999999999844e+01,6.068400000000000000e+05
-2.684000000000000274e-01,-6.814999999999999947e-01,2.623999999999999844e+01,6.069600000000000000e+05
-2.684000000000000274e-01,-6.814000000000000057e-01,2.623999999999999844e+01,6.070800000000000000e+05
-2.682999999999999829e-01,-6.814000000000000057e-01,2.623000000000000043e+01,6.072000000000000000e+05
-2.681999999999999940e-01,-6.813000000000000167e-01,2.623999999999999844e+01,6.073200000000000000e+05
-2.682999999999999829e-01,-6.813000000000000167e-01,2.623000000000000043e+01,6.074400000000000000e+05
-2.681999999999999940e-01,-6.815999999999999837e-01,2.623000000000000043e+01,6.075600000000000000e+05
-2.681999999999999940e-01,-6.814999999999999947e-01,2.623000000000000043e+01,6.076800000000000000e+05
-2.681000000000000050e-01,-6.814999999999999947e-01,2.623000000000000043e+01,6.078050000000000000e+05
-2.681999999999999940e-01,-6.814000000000000057e-01,2.623000000000000043e+01,6.079200000000000000e+05
-2.681999999999999940e-01,-6.815999999999999837e-01,2.623000000000000043e+01,6.080400000000000000e+05
-2.681000000000000050e-01,-6.814000000000000057e-01,2.623000000000000043e+01,6.081600000000000000e+05
-2.680000000000000160e-01,-6.813000000000000167e-01,2.623000000000000043e+01,6.082800000000000000e+05
-2.681000000000000050e-01,-6.814000000000000057e-01,2.621999999999999886e+01,6.084050000000000000e+05
-2.680000000000000160e-01,-6.814999999999999947e-01,2.621999999999999886e+01,6.085200000000000000e+05
-2.681000000000000050e-01,-6.814000000000000057e-01,2.621999999999999886e+01,6.086400000000000000e+05
-2.681000000000000050e-01,-6.815999999999999837e-01,2.621999999999999886e+01,6.087600000000000000e+05
-2.680000000000000160e-01,-6.814999999999999947e-01,2.621999999999999886e+01,6.088800000000000000e+05
-2.680000000000000160e-01,-6.815999999999999837e-01,2.621999999999999886e+01,6.090000000000000000e+05
-2.680000000000000160e-01,-6.815999999999999837e-01,2.621999999999999886e+01,6.091200000000000000e+05
-2.679000000000000270e-01,-6.814999999999999947e-01,2.621000000000000085e+01,6.092400000000000000e+05
-2.680000000000000160e-01,-6.815999999999999837e-01,2.621999999999999886e+01,6.093600000000000000e+05
-2.680000000000000160e-01,-6.814999999999999947e-01,2.621000000000000085e+01,6.094800000000000000e+05
-2.679000000000000270e-01,-6.814000000000000057e-01,2.621000000000000085e+01,6.096000000000000000e+05
-2.679000000000000270e-01,-6.815999999999999837e-01,2.621999999999999886e+01,6.097200000000000000e+05
-2.679000000000000270e-01,-6.815999999999999837e-01,2.621000000000000085e+01,6.098400000000000000e+05
-2.679000000000000270e-01,-6.815999999999999837e-01,2.621000000000000085e+01,6.099600000000000000e+05
-2.677999999999999825e-01,-6.814999999999999947e-01,2.621000000000000085e+01,6.100800000000000000e+05
-2.679000000000000270e-01,-6.814000000000000057e-01,2.621000000000000085e+01,6.102000000000000000e+05
-2.679000000000000270e-01,-6.815999999999999837e-01,2.619999999999999929e+01,6.103200000000000000e+05
-2.679000000000000270e-01,-6.816999999999999726e-01,2.619999999999999929e+01,6.104400000000000000e+05
-2.679000000000000270e-01,-6.814999999999999947e-01,2.621000000000000085e+01,6.105600000000000000e+05
-2.677999999999999825e-01,-6.814000000000000057e-01,2.619999999999999929e+01,6.106800000000000000e+05
-2.676999999999999935e-01,-6.816999999999999726e-01,2.619999999999999929e+01,6.108000000000000000e+05
-2.677999999999999825e-01,-6.815999999999999837e-01,2.621000000000000085e+01,6.109200000000000000e+05
-2.676999999999999935e-01,-6.816999999999999726e-01,2.619999999999999929e+01,6.110400000000000000e+05
-2.676999999999999935e-01,-6.814999999999999947e-01,2.619999999999999929e+01,6.111600000000000000e+05
-2.677999999999999825e-01,-6.818999999999999506e-01,2.619000000000000128e+01,6.114100000000000000e+05
-2.677999999999999825e-01,-6.814999999999999947e-01,2.619999999999999929e+01,6.115200000000000000e+05
-2.677999999999999825e-01,-6.815999999999999837e-01,2.619999999999999929e+01,6.116400000000000000e+05
-2.676999999999999935e-01,-6.816999999999999726e-01,2.619999999999999929e+01,6.117600000000000000e+05
-2.676000000000000045e-01,-6.820000000000000506e-01,2.619999999999999929e+01,6.118800000000000000e+05
-2.677999999999999825e-01,-6.816999999999999726e-01,2.619999999999999929e+01,6.120050000000000000e+05
-2.677999999999999825e-01,-6.815999999999999837e-01,2.619999999999999929e+01,6.121200000000000000e+05
-2.677999999999999825e-01,-6.815999999999999837e-01,2.619999999999999929e+01,6.122400000000000000e+05
-2.677999999999999825e-01,-6.816999999999999726e-01,2.619999999999999929e+01,6.123600000000000000e+05
-2.676999999999999935e-01,-6.818999999999999506e-01,2.619000000000000128e+01,6.124800000000000000e+05
-2.676000000000000045e-01,-6.816999999999999726e-01,2.619000000000000128e+01,6.126000000000000000e+05
-2.677999999999999825e-01,-6.817999999999999616e-01,2.619000000000000128e+01,6.127200000000000000e+05
-2.677999999999999825e-01,-6.817999999999999616e-01,2.619000000000000128e+01,6.128400000000000000e+05
-2.676999999999999935e-01,-6.817999999999999616e-01,2.619000000000000128e+01,6.129600000000000000e+05
-2.676000000000000045e-01,-6.815999999999999837e-01,2.619000000000000128e+01,6.130800000000000000e+05
-2.676999999999999935e-01,-6.817999999999999616e-01,2.619000000000000128e+01,6.132000000000000000e+05
-2.676999999999999935e-01,-6.816999999999999726e-01,2.619000000000000128e+01,6.133200000000000000e+05
-2.676999999999999935e-01,-6.817999999999999616e-01,2.617999999999999972e+01,6.134400000000000000e+05
-2.676000000000000045e-01,-6.816999999999999726e-01,2.617999999999999972e+01,6.135600000000000000e+05
-2.676999999999999935e-01,-6.820000000000000506e-01,2.617999999999999972e+01,6.136800000000000000e+05
-2.676000000000000045e-01,-6.816999999999999726e-01,2.617999999999999972e+01,6.138000000000000000e+05
-2.676000000000000045e-01,-6.816999999999999726e-01,2.617999999999999972e+01,6.139200000000000000e+05
-2.676000000000000045e-01,-6.816999999999999726e-01,2.617999999999999972e+01,6.140400000000000000e+05
-2.676000000000000045e-01,-6.816999999999999726e-01,2.617999999999999972e+01,6.141600000000000000e+05
-2.676000000000000045e-01,-6.816999999999999726e-01,2.617999999999999972e+01,6.142800000000000000e+05
-2.676000000000000045e-01,-6.816999999999999726e-01,2.617999999999999972e+01,6.144000000000000000e+05
-2.675000000000000155e-01,-6.816999999999999726e-01,2.617999999999999972e+01,6.145200000000000000e+05
-2.676000000000000045e-01,-6.816999999999999726e-01,2.617999999999999972e+01,6.146400000000000000e+05
-2.676000000000000045e-01,-6.816999999999999726e-01,2.617000000000000171e+01,6.147600000000000000e+05
-2.676000000000000045e-01,-6.816999999999999726e-01,2.617000000000000171e+01,6.148800000000000000e+05
-2.675000000000000155e-01,-6.816999999999999726e-01,2.617000000000000171e+01,6.150050000000000000e+05
-2.676000000000000045e-01,-6.818999999999999506e-01,2.617000000000000171e+01,6.151200000000000000e+05
-2.676000000000000045e-01,-6.816999999999999726e-01,2.617000000000000171e+01,6.152400000000000000e+05
-2.676000000000000045e-01,-6.816999999999999726e-01,2.617000000000000171e+01,6.153600000000000000e+05
-2.675000000000000155e-01,-6.817999999999999616e-01,2.617000000000000171e+01,6.154800000000000000e+05
-2.676000000000000045e-01,-6.820000000000000506e-01,2.616000000000000014e+01,6.156050000000000000e+05
-2.676000000000000045e-01,-6.817999999999999616e-01,2.617000000000000171e+01,6.157200000000000000e+05
-2.676000000000000045e-01,-6.817999999999999616e-01,2.617000000000000171e+01,6.158400000000000000e+05
-2.676999999999999935e-01,-6.821000000000000396e-01,2.617000000000000171e+01,6.159600000000000000e+05
-2.676000000000000045e-01,-6.820000000000000506e-01,2.616000000000000014e+01,6.160800000000000000e+05
-2.676999999999999935e-01,-6.820000000000000506e-01,2.617000000000000171e+01,6.162000000000000000e+05
-2.676999999999999935e-01,-6.816999999999999726e-01,2.616000000000000014e+01,6.163200000000000000e+05
-2.675000000000000155e-01,-6.816999999999999726e-01,2.616000000000000014e+01,6.164400000000000000e+05
-2.676000000000000045e-01,-6.815999999999999837e-01,2.614999999999999858e+01,6.165600000000000000e+05
-2.676000000000000045e-01,-6.816999999999999726e-01,2.616000000000000014e+01,6.166800000000000000e+05
-2.676000000000000045e-01,-6.817999999999999616e-01,2.616000000000000014e+01,6.168000000000000000e+05
-2.676000000000000045e-01,-6.816999999999999726e-01,2.614999999999999858e+01,6.169200000000000000e+05
-2.676000000000000045e-01,-6.817999999999999616e-01,2.616000000000000014e+01,6.170400000000000000e+05
-2.676999999999999935e-01,-6.817999999999999616e-01,2.614999999999999858e+01,6.171600000000000000e+05
-2.676000000000000045e-01,-6.820000000000000506e-01,2.614999999999999858e+01,6.172800000000000000e+05
-2.676000000000000045e-01,-6.816999999999999726e-01,2.614999999999999858e+01,6.174000000000000000e+05
-2.676999999999999935e-01,-6.817999999999999616e-01,2.616000000000000014e+01,6.175200000000000000e+05
-2.676999999999999935e-01,-6.816999999999999726e-01,2.614999999999999858e+01,6.176400000000000000e+05
-2.676999999999999935e-01,-6.817999999999999616e-01,2.614999999999999858e+01,6.177600000000000000e+05
-2.677999999999999825e-01,-6.817999999999999616e-01,2.614999999999999858e+01,6.178800000000000000e+05
-2.676999999999999935e-01,-6.816999999999999726e-01,2.614000000000000057e+01,6.180000000000000000e+05
-2.677999999999999825e-01,-6.820000000000000506e-01,2.614000000000000057e+01,6.181200000000000000e+05
-2.679000000000000270e-01,-6.816999999999999726e-01,2.614999999999999858e+01,6.182400000000000000e+05
-2.679000000000000270e-01,-6.817999999999999616e-01,2.614999999999999858e+01,6.183600000000000000e+05
-2.676999999999999935e-01,-6.815999999999999837e-01,2.614000000000000057e+01,6.186100000000000000e+05
-2.679000000000000270e-01,-6.815999999999999837e-01,2.614999999999999858e+01,6.187200000000000000e+05
-2.679000000000000270e-01,-6.817999999999999616e-01,2.614999999999999858e+01,6.188400000000000000e+05
-2.679000000000000270e-01,-6.817999999999999616e-01,2.614999999999999858e+01,6.189600000000000000e+05
-2.677999999999999825e-01,-6.816999999999999726e-01,2.614000000000000057e+01,6.190800000000000000e+05
-2.679000000000000270e-01,-6.817999999999999616e-01,2.614000000000000057e+01,6.192050000000000000e+05
-2.679000000000000270e-01,-6.816999999999999726e-01,2.614000000000000057e+01,6.193200000000000000e+05
-2.679000000000000270e-01,-6.816999999999999726e-01,2.614000000000000057e+01,6.194400000000000000e+05
-2.680000000000000160e-01,-6.817999999999999616e-01,2.614000000000000057e+01,6.195600000000000000e+05
-2.680000000000000160e-01,-6.815999999999999837e-01,2.614000000000000057e+01,6.196800000000000000e+05
-2.680000000000000160e-01,-6.815999999999999837e-01,2.614000000000000057e+01,6.198000000000000000e+05
-2.680000000000000160e-01,-6.815999999999999837e-01,2.614000000000000057e+01,6.199200000000000000e+05
-2.680000000000000160e-01,-6.814999999999999947e-01,2.614000000000000057e+01,6.200400000000000000e+05
-2.681999999999999940e-01,-6.815999999999999837e-01,2.612999999999999901e+01,6.201600000000000000e+05
-2.681999999999999940e-01,-6.816999999999999726e-01,2.614000000000000057e+01,6.202800000000000000e+05
-2.681000000000000050e-01,-6.815999999999999837e-01,2.612999999999999901e+01,6.204000000000000000e+05
-2.681999999999999940e-01,-6.815999999999999837e-01,2.612999999999999901e+01,6.205200000000000000e+05
-2.681000000000000050e-01,-6.815999999999999837e-01,2.612999999999999901e+01,6.206400000000000000e+05
-2.681999999999999940e-01,-6.814999999999999947e-01,2.614000000000000057e+01,6.207600000000000000e+05
-2.682999999999999829e-01,-6.815999999999999837e-01,2.612999999999999901e+01,6.208800000000000000e+05
-2.682999999999999829e-01,-6.815999999999999837e-01,2.612999999999999901e+01,6.210000000000000000e+05
-2.684000000000000274e-01,-6.814999999999999947e-01,2.612999999999999901e+01,6.211200000000000000e+05
-2.684000000000000274e-01,-6.815999999999999837e-01,2.612999999999999901e+01,6.212400000000000000e+05
-2.682999999999999829e-01,-6.814999999999999947e-01,2.612000000000000099e+01,6.213600000000000000e+05
-2.684000000000000274e-01,-6.815999999999999837e-01,2.612999999999999901e+01,6.214800000000000000e+05
-2.684000000000000274e-01,-6.816999999999999726e-01,2.612999999999999901e+01,6.216000000000000000e+05
-2.685000000000000164e-01,-6.814999999999999947e-01,2.612000000000000099e+01,6.217200000000000000e+05
-2.684000000000000274e-01,-6.814999999999999947e-01,2.612999999999999901e+01,6.218400000000000000e+05
-2.686000000000000054e-01,-6.814999999999999947e-01,2.612000000000000099e+01,6.219600000000000000e+05
-2.685000000000000164e-01,-6.815999999999999837e-01,2.612999999999999901e+01,6.220800000000000000e+05
-2.685000000000000164e-01,-6.814999999999999947e-01,2.612000000000000099e+01,6.222050000000000000e+05
-2.686000000000000054e-01,-6.816999999999999726e-01,2.612000000000000099e+01,6.223200000000000000e+05
-2.687999999999999834e-01,-6.816999999999999726e-01,2.612000000000000099e+01,6.224400000000000000e+05
-2.686000000000000054e-01,-6.815999999999999837e-01,2.612000000000000099e+01,6.225600000000000000e+05
-2.686000000000000054e-01,-6.815999999999999837e-01,2.612000000000000099e+01,6.226800000000000000e+05
-2.686000000000000054e-01,-6.815999999999999837e-01,2.612000000000000099e+01,6.228050000000000000e+05
-2.686999999999999944e-01,-6.815999999999999837e-01,2.612000000000000099e+01,6.229200000000000000e+05
-2.687999999999999834e-01,-6.817999999999999616e-01,2.610999999999999943e+01,6.230400000000000000e+05
-2.687999999999999834e-01,-6.814000000000000057e-01,2.610999999999999943e+01,6.231600000000000000e+05
-2.688999999999999724e-01,-6.815999999999999837e-01,2.610999999999999943e+01,6.232800000000000000e+05
-2.686999999999999944e-01,-6.816999999999999726e-01,2.610999999999999943e+01,6.234000000000000000e+05
-2.688999999999999724e-01,-6.814000000000000057e-01,2.610999999999999943e+01,6.235200000000000000e+05
-2.688999999999999724e-01,-6.814999999999999947e-01,2.612000000000000099e+01,6.236400000000000000e+05
-2.691000000000000059e-01,-6.814000000000000057e-01,2.612000000000000099e+01,6.237600000000000000e+05
-2.690000000000000169e-01,-6.814999999999999947e-01,2.610999999999999943e+01,6.238800000000000000e+05
-2.688999999999999724e-01,-6.815999999999999837e-01,2.612000000000000099e+01,6.240000000000000000e+05
-2.688999999999999724e-01,-6.814999999999999947e-01,2.610999999999999943e+01,6.241200000000000000e+05
-2.691000000000000059e-01,-6.814000000000000057e-01,2.610999999999999943e+01,6.242400000000000000e+05
-2.690000000000000169e-01,-6.814999999999999947e-01,2.610999999999999943e+01,6.243600000000000000e+05
-2.691999999999999948e-01,-6.814999999999999947e-01,2.610999999999999943e+01,6.244800000000000000e+05
-2.691000000000000059e-01,-6.814999999999999947e-01,2.610999999999999943e+01,6.246000000000000000e+05
-2.691999999999999948e-01,-6.814000000000000057e-01,2.610999999999999943e+01,6.247200000000000000e+05
-2.691999999999999948e-01,-6.814999999999999947e-01,2.610000000000000142e+01,6.248400000000000000e+05
-2.692999999999999838e-01,-6.814000000000000057e-01,2.610999999999999943e+01,6.249600000000000000e+05
-2.692999999999999838e-01,-6.813000000000000167e-01,2.610999999999999943e+01,6.250800000000000000e+05
-2.692999999999999838e-01,-6.814000000000000057e-01,2.610999999999999943e+01,6.252000000000000000e+05
-2.692999999999999838e-01,-6.814000000000000057e-01,2.610999999999999943e+01,6.253200000000000000e+05
-2.692999999999999838e-01,-6.814999999999999947e-01,2.610999999999999943e+01,6.254400000000000000e+05
-2.693999999999999728e-01,-6.816999999999999726e-01,2.610000000000000142e+01,6.255600000000000000e+05
-2.691000000000000059e-01,-6.812000000000000277e-01,2.608999999999999986e+01,6.258100000000000000e+05
-2.696000000000000063e-01,-6.811000000000000387e-01,2.610000000000000142e+01,6.259200000000000000e+05
-2.696000000000000063e-01,-6.814999999999999947e-01,2.610000000000000142e+01,6.260400000000000000e+05
-2.696000000000000063e-01,-6.814000000000000057e-01,2.610999999999999943e+01,6.261600000000000000e+05
-2.695000000000000173e-01,-6.812000000000000277e-01,2.610000000000000142e+01,6.262800000000000000e+05
-2.696000000000000063e-01,-6.811000000000000387e-01,2.610000000000000142e+01,6.264050000000000000e+05
-2.696000000000000063e-01,-6.811000000000000387e-01,2.610000000000000142e+01,6.265200000000000000e+05
-2.696999999999999953e-01,-6.814000000000000057e-01,2.610999999999999943e+01,6.266400000000000000e+05
-2.697999999999999843e-01,-6.813000000000000167e-01,2.610999999999999943e+01,6.267600000000000000e+05
-2.697999999999999843e-01,-6.813000000000000167e-01,2.610000000000000142e+01,6.268800000000000000e+05
-2.696999999999999953e-01,-6.813000000000000167e-01,2.610999999999999943e+01,6.270000000000000000e+05
-2.698999999999999733e-01,-6.812000000000000277e-01,2.610000000000000142e+01,6.271200000000000000e+05
-2.698999999999999733e-01,-6.814000000000000057e-01,2.610000000000000142e+01,6.272400000000000000e+05
-2.697999999999999843e-01,-6.813000000000000167e-01,2.610999999999999943e+01,6.273600000000000000e+05
-2.697999999999999843e-01,-6.814000000000000057e-01,2.610999999999999943e+01,6.274800000000000000e+05
-2.698999999999999733e-01,-6.813000000000000167e-01,2.610999999999999943e+01,6.276000000000000000e+05
-2.698999999999999733e-01,-6.813000000000000167e-01,2.610000000000000142e+01,6.277200000000000000e+05
-2.698999999999999733e-01,-6.812000000000000277e-01,2.610000000000000142e+01,6.278400000000000000e+05
-2.698999999999999733e-01,-6.812000000000000277e-01,2.610000000000000142e+01,6.279600000000000000e+05
-2.698999999999999733e-01,-6.813000000000000167e-01,2.610999999999999943e+01,6.280800000000000000e+05
-2.701000000000000068e-01,-6.813000000000000167e-01,2.610000000000000142e+01,6.282000000000000000e+05
-2.701000000000000068e-01,-6.814999999999999947e-01,2.610000000000000142e+01,6.283200000000000000e+05
-2.701000000000000068e-01,-6.814000000000000057e-01,2.610000000000000142e+01,6.284400000000000000e+05
-2.701000000000000068e-01,-6.812000000000000277e-01,2.610000000000000142e+01,6.285600000000000000e+05
-2.701999999999999957e-01,-6.813000000000000167e-01,2.610999999999999943e+01,6.286800000000000000e+05
-2.701999999999999957e-01,-6.812000000000000277e-01,2.610999999999999943e+01,6.288000000000000000e+05
-2.700000000000000178e-01,-6.811000000000000387e-01,2.610000000000000142e+01,6.289200000000000000e+05
-2.702999999999999847e-01,-6.812000000000000277e-01,2.610999999999999943e+01,6.290400000000000000e+05
-2.702999999999999847e-01,-6.814000000000000057e-01,2.610000000000000142e+01,6.291600000000000000e+05
-2.702999999999999847e-01,-6.811000000000000387e-01,2.610000000000000142e+01,6.292800000000000000e+05
-2.703999999999999737e-01,-6.812000000000000277e-01,2.610000000000000142e+01,6.294050000000000000e+05
-2.705000000000000182e-01,-6.811000000000000387e-01,2.610000000000000142e+01,6.295200000000000000e+05
-2.703999999999999737e-01,-6.811000000000000387e-01,2.610000000000000142e+01,6.296400000000000000e+05
-2.706999999999999962e-01,-6.813000000000000167e-01,2.610000000000000142e+01,6.297600000000000000e+05
-2.706000000000000072e-01,-6.811000000000000387e-01,2.610000000000000142e+01,6.298800000000000000e+05
-2.705000000000000182e-01,-6.811000000000000387e-01,2.610000000000000142e+01,6.300050000000000000e+05
-2.702999999999999847e-01,-6.810000000000000497e-01,2.610999999999999943e+01,6.301200000000000000e+05
-2.706000000000000072e-01,-6.813000000000000167e-01,2.610000000000000142e+01,6.302400000000000000e+05
-2.705000000000000182e-01,-6.812000000000000277e-01,2.610999999999999943e+01,6.303600000000000000e+05
-2.707999999999999852e-01,-6.810000000000000497e-01,2.610999999999999943e+01,6.304800000000000000e+05
-2.706999999999999962e-01,-6.813000000000000167e-01,2.610000000000000142e+01,6.306000000000000000e+05
-2.706999999999999962e-01,-6.812000000000000277e-01,2.610999999999999943e+01,6.307200000000000000e+05
-2.707999999999999852e-01,-6.815999999999999837e-01,2.610000000000000142e+01,6.308400000000000000e+05
-2.707999999999999852e-01,-6.811000000000000387e-01,2.610999999999999943e+01,6.309600000000000000e+05
-2.708999999999999742e-01,-6.812000000000000277e-01,2.610999999999999943e+01,6.310800000000000000e+05
-2.707999999999999852e-01,-6.811000000000000387e-01,2.610999999999999943e+01,6.312000000000000000e+05
-2.710000000000000187e-01,-6.814000000000000057e-01,2.610999999999999943e+01,6.313200000000000000e+05
-2.706000000000000072e-01,-6.812000000000000277e-01,2.610999999999999943e+01,6.314400000000000000e+05
-2.707999999999999852e-01,-6.811000000000000387e-01,2.610999999999999943e+01,6.315600000000000000e+05
-2.705000000000000182e-01,-6.812000000000000277e-01,2.612000000000000099e+01,6.316800000000000000e+05
-2.707999999999999852e-01,-6.812000000000000277e-01,2.610999999999999943e+01,6.318000000000000000e+05
-2.711000000000000076e-01,-6.811000000000000387e-01,2.612000000000000099e+01,6.319200000000000000e+05
-2.711000000000000076e-01,-6.812000000000000277e-01,2.612000000000000099e+01,6.320400000000000000e+05
-2.708999999999999742e-01,-6.810000000000000497e-01,2.612000000000000099e+01,6.321600000000000000e+05
-2.711999999999999966e-01,-6.811000000000000387e-01,2.612000000000000099e+01,6.322800000000000000e+05
-2.713999999999999746e-01,-6.813000000000000167e-01,2.612999999999999901e+01,6.324000000000000000e+05
-2.711999999999999966e-01,-6.808999999999999497e-01,2.612000000000000099e+01,6.325200000000000000e+05
-2.711999999999999966e-01,-6.811000000000000387e-01,2.612000000000000099e+01,6.326400000000000000e+05
-2.710000000000000187e-01,-6.808999999999999497e-01,2.612000000000000099e+01,6.327600000000000000e+05
-2.711999999999999966e-01,-6.810000000000000497e-01,2.612999999999999901e+01,6.330090000000000000e+05
